registro_id,fecha,sede,espera_min,atencion_min,estado,prioridad
TUR089-002784,2025-03-28,S3,9.0,4.5,atendido,preferente
TUR089-002785,2025-03-28,S1,25.3,16.4,atendido,ordinaria
TUR089-002786,2025-03-28,S2,22.3,16.1,atendido,ordinaria
TUR089-002787,2025-03-28,S3,3.1,6.1,atendido,preferente
TUR089-002788,2025-03-28,S1,19.5,12.0,atendido,ordinaria
TUR089-002789,2025-03-28,S2,6.9,9.9,atendido,ordinaria
TUR089-002790,2025-03-29,S3,5.0,5.2,atendido,ordinaria
TUR089-002791,2025-03-29,S1,11.6,16.1,atendido,ordinaria
TUR089-002792,2025-03-29,S2,16.1,4.7,atendido,ordinaria
TUR089-002793,2025-03-29,S3,31.4,9.1,atendido,ordinaria
TUR089-002794,2025-03-29,S1,3.9,12.3,atendido,ordinaria
TUR089-002795,2025-03-29,S2,11.6,10.4,atendido,ordinaria
TUR089-002796,2025-03-30,S3,28.8,7.9,atendido,ordinaria
TUR089-002797,2025-03-30,S1,5.9,,abandono,ordinaria
TUR089-002798,2025-03-30,S2,11.3,8.2,atendido,ordinaria
TUR089-002799,2025-03-30,S3,8.9,10.6,atendido,ordinaria
TUR089-002800,2025-03-30,S1,5.1,10.0,atendido,preferente
TUR089-002801,2025-03-30,S2,12.2,8.5,atendido,ordinaria
TUR089-002802,2025-03-31,S3,2.8,15.0,atendido,preferente
TUR089-002803,2025-03-31,S1,4.9,10.0,atendido,preferente
TUR089-002804,2025-03-31,S2,6.9,15.1,atendido,ordinaria
TUR089-002805,2025-03-31,S3,4.6,11.5,atendido,preferente
TUR089-002806,2025-03-31,S1,8.8,,abandono,preferente
TUR089-002807,2025-03-31,S2,16.4,15.1,atendido,ordinaria
TUR089-002808,2025-03-31,S3,8.5,4.0,atendido,ordinaria
TUR089-002809,2025-04-01,S1,8.0,12.1,atendido,ordinaria
TUR089-002810,2025-04-01,S2,8.5,9.3,atendido,ordinaria
TUR089-002811,2025-04-01,S3,22.2,,abandono,preferente
TUR089-002812,2025-04-01,S1,7.7,15.3,atendido,ordinaria
TUR089-002813,2025-04-01,S2,6.5,16.8,atendido,preferente
TUR089-002814,2025-04-01,S3,10.6,6.4, ATENDIDO ,preferente
TUR089-002815,2025-04-02,S1,13.9,8.7,atendido,ordinaria
TUR089-002816,2025-04-02,S2,15.6,3.6,atendido,preferente
TUR089-002817,2025-04-02,S3,15.2,9.7,atendido,preferente
TUR089-002818,2025-04-02,S1,21.7,14.2,atendido,ordinaria
TUR089-002819,2025-04-02,S2,7.1,6.7,atendido,ordinaria
TUR089-002820,2025-04-02,S3,7.3,9.2,atendido,ordinaria
TUR089-002821,2025-04-03,S1,5.5,6.3,atendido,ordinaria
TUR089-002822,2025-04-03,S2,17.2,16.9,atendido,ordinaria
TUR089-002823,2025-04-03,S3,,17.2,atendido,ordinaria
TUR089-002824,2025-04-03,S1,29.0,15.2,atendido,ordinaria
TUR089-002825,2025-04-03,S2,26.9,15.4,atendido,preferente
TUR089-002826,2025-04-03,S3,18.2,15.4,atendido,ordinaria
TUR089-002827,2025-04-04,S1,46.5,5.3,atendido,ordinaria
TUR089-002828,2025-04-04,S2,4.7,13.9,atendido,ordinaria
TUR089-002829,2025-04-04,S3,3.8,8.7,atendido,ordinaria
TUR089-002830,2025-04-04,S1,6.7,17.6,atendido,ordinaria
TUR089-002831,2025-04-04,S2,9.6,17.2,atendido,ordinaria
TUR089-002832,2025-04-04,S3,7.6,5.9,atendido,ordinaria
TUR089-002833,2025-04-05,S1,15.0,12.1,atendido,ordinaria
TUR089-002834,2025-04-05,S2,1.8,16.1,atendido,preferente
TUR089-002835,2025-04-05,S3,21.4,17.2,atendido,preferente
TUR089-002836,2025-04-05,S1,6.8,10.9,atendido,preferente
TUR089-002837,2025-04-05,S2,30.1,9.6,atendido,ordinaria
TUR089-002838,2025-04-05,S3,25.6,14.3,atendido,ordinaria
TUR089-002839,2025-04-06,S1,4.9,5.2,atendido,preferente
TUR089-002840,2025-04-06,S2,5.8,8.3,atendido,preferente
TUR089-002841,2025-04-06,S3,13.8,7.9,atendido,ordinaria
TUR089-002842,2025-04-06,S1,6.1,8.6,atendido,ordinaria
TUR089-002843,2025-04-06,S2,4.4,3.9,atendido,preferente
TUR089-002844,2025-04-06,S3,10.6,6.8,atendido,ordinaria
TUR089-002845,2025-04-06,S1,4.9,13.3,atendido,ordinaria
TUR089-002846,2025-04-07,S2,14.1,6.7,atendido,ordinaria
TUR089-002847,2025-04-07,S3,44.8,4.4,atendido,ordinaria
TUR089-002848,2025-04-07,S1,2.8,3.3,atendido,ordinaria
TUR089-002849,2025-04-07,S2,29.4,5.3,atendido,preferente
TUR089-002850,2025-04-07,S3,8.2,8.6,atendido,ordinaria
TUR089-002851,2025-04-07,S1,7.5,13.9,atendido,preferente
TUR089-002852,2025-04-08,S2,9.3,14.5,atendido,preferente
TUR089-002853,2025-04-08,S3,8.4,9.1,atendido,ordinaria
TUR089-002854,2025-04-08,S1,8.6,9.8,atendido,ordinaria
TUR089-002855,2025-04-08,S2,5.7,13.4,atendido,preferente
TUR089-002856,2025-04-08,S3,9.4,8.9,atendido,ordinaria
TUR089-002857,2025-04-08,S1,7.9,11.3,atendido,preferente
TUR089-002858,2025-04-09,S2,7.0,15.9,atendido,ordinaria
TUR089-002859,2025-04-09,S3,12.1,4.2,atendido,preferente
TUR089-002860,2025-04-09,S1,8.4,14.7,atendido,ordinaria
TUR089-002861,2025-04-09,S2,11.2,8.9,atendido,preferente
TUR089-002862,2025-04-09,S3,11.5,7.7,atendido,ordinaria
TUR089-002863,2025-04-09,S1,4.2,15.3,atendido,preferente
TUR089-002864,2025-04-10,S2,14.1,6.6,atendido,ordinaria
TUR089-002865,2025-04-10,S3,20.9,5.5,atendido,ordinaria
TUR089-002866,2025-04-10,S1,0.9,17.8,atendido,preferente
TUR089-002867,2025-04-10,S2,9.9,15.8,atendido,ordinaria
TUR089-002868,2025-04-10,S3,16.6,9.0,atendido,preferente
TUR089-002869,2025-04-10,S1,18.5,,abandono,ordinaria
TUR089-002870,2025-04-11,S2,2.4,6.9,atendido,ordinaria
TUR089-002871,2025-04-11,S3,17.9,9.5,atendido,ordinaria
TUR089-002872,2025-04-11,S1,34.6,11.1,atendido,ordinaria
TUR089-002873,2025-04-11,S2,9.5,5.9,atendido,preferente
TUR089-002874,2025-04-11,S3,8.7,6.8,atendido,ordinaria
TUR089-002875,2025-04-11,S1,9.9,12.3,atendido,preferente
TUR089-002876,2025-04-12,S2,6.0,11.0,atendido,ordinaria
TUR089-002877,2025-04-12,S3,7.1,7.6,atendido,preferente
TUR089-002878,2025-04-12,S1,4.5,5.5,atendido,ordinaria
TUR089-002879,2025-04-12,S2,3.3,13.6,atendido,preferente
TUR089-002880,2025-04-12,S3,5.8,12.2,atendido,preferente
TUR089-002881,2025-04-12,S1,4.9,11.1,atendido,ordinaria
TUR089-002882,2025-04-13,S2,15.1,12.4,atendido,preferente
TUR089-002883,2025-04-13,S3,11.0,17.5,atendido,preferente
TUR089-002884,2025-04-13,S1,14.3,6.0,atendido,preferente
TUR089-002885,2025-04-13,S2,6.4,4.2,atendido,ordinaria
TUR089-002886,2025-04-13,S3,74.5,17.0,atendido,ordinaria
TUR089-002887,2025-04-13,S1,15.8,14.5,atendido,ordinaria
TUR089-002888,2025-04-13,S2,19.5,11.9,atendido,ordinaria
TUR089-002889,2025-04-14,S3,4.7,4.1,atendido,ordinaria
TUR089-002890,2025-04-14,S1,3.7,17.1,atendido,preferente
TUR089-002891,2025-04-14,S2,12.0,4.4,atendido,ordinaria
TUR089-002892,2025-04-14,S3,44.4,4.4,atendido,ordinaria
TUR089-002893,2025-04-14,S1,7.9,16.0,atendido,preferente
TUR089-002894,2025-04-14,S2,15.8,13.5,atendido,ordinaria
TUR089-002895,2025-04-15,S3,12.3,7.8,atendido,ordinaria
TUR089-002896,2025-04-15,S1,8.4,11.0,atendido,preferente
TUR089-002897,2025-04-15,S2,21.3,12.0,atendido,ordinaria
TUR089-002898,2025-04-15,S3,28.1,6.5,atendido,preferente
TUR089-002899,2025-04-15,S1,10.1,16.8,atendido,preferente
TUR089-002900,2025-04-15,S2,7.0,13.7,atendido,ordinaria
TUR089-002901,2025-04-16,S3,8.7,15.2,atendido,preferente
TUR089-002902,2025-04-16,S1,4.5,16.6,atendido,ordinaria
TUR089-002903,2025-04-16,S2,6.2,7.7,atendido,ordinaria
TUR089-002904,2025-04-16,S3,18.3,6.1,atendido,preferente
TUR089-002905,2025-04-16,S1,15.7,9.1,atendido,ordinaria
TUR089-002906,2025-04-16,S2,,11.8,atendido,preferente
TUR089-002907,2025-04-17,S3,34.9,,abandono,ordinaria
TUR089-002908,2025-04-17,S1,16.5,12.0,atendido,ordinaria
TUR089-002909,2025-04-17,S2,5.7,6.1,atendido,preferente
TUR089-002910,2025-04-17,S3,8.3,7.4,atendido,preferente
TUR089-002911,2025-04-17,S1,8.0,17.3, ATENDIDO ,preferente
TUR089-002912,2025-04-17,S2,10.6,12.5,atendido,ordinaria
TUR089-002913,2025-04-18,S3,35.7,8.0,atendido,ordinaria
TUR089-002914,2025-04-18,S1,8.7,,abandono,ordinaria
TUR089-002915,2025-04-18,S2,4.9,15.1,atendido,ordinaria
TUR089-002916,2025-04-18,S3,12.5,8.6,atendido,ordinaria
TUR089-002917,2025-04-18,S1,14.5,16.8,atendido,ordinaria
TUR089-002918,2025-04-18,S2,9.2,9.2,atendido,ordinaria
TUR089-002919,2025-04-19,S3,15.9,14.9,atendido,ordinaria
TUR089-002920,2025-04-19,S1,15.3,10.8,atendido,ordinaria
TUR089-002921,2025-04-19,S2,23.9,8.4,atendido,ordinaria
TUR089-002922,2025-04-19,S3,19.7,,abandono,ordinaria
TUR089-002923,2025-04-19,S1,6.9,14.6,atendido,ordinaria
TUR089-002924,2025-04-19,S2,5.7,16.6,atendido,ordinaria
TUR089-002925,2025-04-19,S3,8.1,7.2,atendido,preferente
TUR089-002926,2025-04-20,S1,7.6,14.1,atendido,ordinaria
TUR089-002927,2025-04-20,S2,7.6,12.9,atendido,ordinaria
TUR089-002928,2025-04-20,S3,15.1,6.6,atendido,ordinaria
TUR089-002929,2025-04-20,S1,8.9,3.5,atendido,preferente
TUR089-002930,2025-04-20,S2,4.9,17.4,atendido,ordinaria
TUR089-002931,2025-04-20,S3,18.0,,abandono,ordinaria
TUR089-002932,2025-04-21,S1,7.5,10.9,atendido,preferente
TUR089-002933,2025-04-21,S2,26.3,5.9,atendido,ordinaria
TUR089-002934,2025-04-21,S3,3.7,8.1,atendido,preferente
TUR089-002935,2025-04-21,S1,10.9,14.0,atendido,preferente
TUR089-002936,2025-04-21,S2,20.3,12.8,atendido,ordinaria
TUR089-002937,2025-04-21,S3,9.7,12.2,atendido,ordinaria
TUR089-002938,2025-04-22,S1,11.4,6.0,atendido,ordinaria
TUR089-002939,2025-04-22,S2,3.9,16.9,atendido,preferente
TUR089-002940,2025-04-22,S3,10.5,3.9,atendido,ordinaria
TUR089-002941,2025-04-22,S1,12.1,12.3,atendido,ordinaria
TUR089-002942,2025-04-22,S2,12.3,12.4,atendido,ordinaria
TUR089-002943,2025-04-22,S3,11.5,10.1,atendido,ordinaria
TUR089-002944,2025-04-23,S1,3.8,14.1,atendido,preferente
TUR089-002945,2025-04-23,S2,17.5,,abandono,preferente
TUR089-002946,2025-04-23,S3,5.4,3.0,atendido,preferente
TUR089-002947,2025-04-23,S1,2.3,8.0,atendido,ordinaria
TUR089-002948,2025-04-23,S2,8.3,7.5,atendido,ordinaria
TUR089-002949,2025-04-23,S3,15.0,4.3,atendido,preferente
TUR089-002950,2025-04-24,S1,17.2,6.1,atendido,ordinaria
TUR089-002951,2025-04-24,S2,8.4,3.3,atendido,ordinaria
TUR089-002952,2025-04-24,S3,18.0,,abandono,ordinaria
TUR089-002953,2025-04-24,S1,5.1,6.6,atendido,preferente
TUR089-002954,2025-04-24,S2,15.1,4.4,atendido,ordinaria
TUR089-002955,2025-04-24,S3,"11,8",5.9,atendido,preferente
TUR089-002956,2025-04-25,S1,10.0,13.5,atendido,preferente
TUR089-002957,2025-04-25,S2,11.3,8.2,atendido,ordinaria
TUR089-002958,2025-04-25,S3,9.0,10.6,atendido,ordinaria
TUR089-002959,2025-04-25,S1,5.1,13.0,atendido,ordinaria
TUR089-002960,2025-04-25,S2,6.2,14.6,atendido,ordinaria
TUR089-002961,2025-04-25,S3,6.6,10.9,atendido,preferente
TUR089-002962,2025-04-25,S1,7.2,4.3,atendido,ordinaria
TUR089-002963,2025-04-26,S2,6.0,12.3,atendido,ordinaria
TUR089-002964,2025-04-26,S3,4.8,6.8,atendido,preferente
TUR089-002965,2025-04-26,S1,4.4,10.2,atendido,ordinaria
TUR089-002966,2025-04-26,S2,4.6,7.8,atendido,preferente
TUR089-002967,2025-04-26,S3,13.0,15.6,atendido,ordinaria
TUR089-002968,2025-04-26,S1,30.9,,abandono,preferente
TUR089-002969,2025-04-27,S2,9.8,6.2,atendido,ordinaria
TUR089-002970,2025-04-27,S3,9.2,14.7,atendido,preferente
TUR089-002971,2025-04-27,S1,3.9,3.8,atendido,preferente
TUR089-002972,2025-04-27,S2,6.6,5.9,atendido,preferente
TUR089-002973,2025-04-27,S3,9.9,10.0,atendido,preferente
TUR089-002974,2025-04-27,S1,6.0,,abandono,preferente
TUR089-002975,2025-04-28,S2,20.4,13.7,atendido,ordinaria
TUR089-002976,2025-04-28,S3,4.5,5.6,atendido,ordinaria
TUR089-002977,2025-04-28,S1,3.3,7.8,atendido,ordinaria
TUR089-002978,2025-04-28,S2,11.4,10.5,atendido,ordinaria
TUR089-002979,2025-04-28,S3,21.0,12.1,atendido,ordinaria
TUR089-002980,2025-04-28,S1,3.6,15.5,atendido,preferente
TUR089-002981,2025-04-29,S2,9.7,11.6,atendido,preferente
TUR089-002982,2025-04-29,S3,6.4,12.3,atendido,preferente
TUR089-002983,2025-04-29,S1,7.5,,abandono,ordinaria
TUR089-002984,2025-04-29,S2,8.6,6.3,atendido,ordinaria
TUR089-002985,2025-04-29,S3,20.9,14.1,atendido,ordinaria
TUR089-002986,2025-04-29,S1,1.7,8.6,atendido,preferente
TUR089-002987,2025-04-30,S2,18.7,,abandono,ordinaria
TUR089-002988,2025-04-30,S3,9.7,15.3,atendido,preferente
TUR089-002989,2025-04-30,S1,,5.7,atendido,ordinaria
TUR089-002990,2025-04-30,S2,7.0,6.5,atendido,ordinaria
TUR089-002991,2025-04-30,S3,16.7,16.9,atendido,ordinaria
TUR089-002992,2025-04-30,S1,7.9,11.8,atendido,ordinaria
TUR089-002993,2025-05-01,S2,29.1,17.2,atendido,ordinaria
TUR089-002994,2025-05-01,S3,6.3,10.3,atendido,preferente
TUR089-002995,2025-05-01,S1,9.0,6.1,atendido,preferente
TUR089-002996,2025-05-01,S2,20.3,12.7,atendido,ordinaria
TUR089-002997,2025-05-01,S3,6.7,11.3,atendido,preferente
TUR089-002998,2025-05-01,S1,16.7,4.4,atendido,ordinaria
TUR089-002999,2025-05-02,S2,15.2,4.4,atendido,ordinaria
TUR089-003000,2025-05-02,S3,24.8,8.7,atendido,ordinaria
TUR089-003001,2025-05-02,S1,5.3,11.1,atendido,ordinaria
TUR089-003002,2025-05-02,S2,15.7,15.6,atendido,preferente
TUR089-003003,2025-05-02,S3,2.2,10.2,atendido,ordinaria
TUR089-003004,2025-05-02,S1,4.4,8.9,atendido,ordinaria
TUR089-003005,2025-05-02,S2,15.1,,abandono,ordinaria
TUR089-003006,2025-05-03,S3,19.8,15.7,atendido,ordinaria
TUR089-003007,2025-05-03,S1,8.8,7.4,atendido,preferente
TUR089-003008,2025-05-03,S2,6.9,13.6, ATENDIDO ,preferente
TUR089-003009,2025-05-03,S3,18.2,9.9,atendido,ordinaria
TUR089-003010,2025-05-03,S1,7.1,5.1,atendido,ordinaria
TUR089-003011,2025-05-03,S2,13.8,14.1,atendido,ordinaria
TUR089-003012,2025-05-04,S3,12.8,6.0,atendido,ordinaria
TUR089-003013,2025-05-04,S1,3.4,5.4,atendido,preferente
TUR089-003014,2025-05-04,S2,11.9,16.1,atendido,ordinaria
TUR089-003015,2025-05-04,S3,13.7,14.2,atendido,ordinaria
TUR089-003016,2025-05-04,S1,5.2,13.7,atendido,preferente
TUR089-003017,2025-05-04,S2,15.8,15.1,atendido,ordinaria
TUR089-003018,2025-05-05,S3,9.1,3.8,atendido,preferente
TUR089-003019,2025-05-05,S1,3.8,5.4,atendido,preferente
TUR089-003020,2025-05-05,S2,16.2,17.9,atendido,ordinaria
TUR089-003021,2025-05-05,S3,5.0,8.5,atendido,preferente
TUR089-003022,2025-05-05,S1,6.0,6.8,atendido,preferente
TUR089-003023,2025-05-05,S2,7.9,10.9,atendido,preferente
TUR089-003024,2025-05-06,S3,15.4,17.6,atendido,preferente
TUR089-003025,2025-05-06,S1,5.5,6.6,atendido,preferente
TUR089-003026,2025-05-06,S2,8.4,8.8,atendido,preferente
TUR089-003027,2025-05-06,S3,7.2,5.8,atendido,preferente
TUR089-003028,2025-05-06,S1,4.8,6.9,atendido,ordinaria
TUR089-003029,2025-05-06,S2,50.0,15.6,atendido,ordinaria
TUR089-003030,2025-05-07,S3,6.8,3.7,atendido,preferente
TUR089-003031,2025-05-07,S1,18.6,,abandono,preferente
TUR089-003032,2025-05-07,S2,7.6,15.9,atendido,ordinaria
TUR089-003033,2025-05-07,S3,13.6,5.2,atendido,ordinaria
TUR089-003034,2025-05-07,S1,13.3,8.2,atendido,preferente
TUR089-003035,2025-05-07,S2,5.5,5.4,atendido,preferente
TUR089-003036,2025-05-08,S3,7.5,7.6,atendido,ordinaria
TUR089-003037,2025-05-08,S1,1.8,4.1,atendido,ordinaria
TUR089-003038,2025-05-08,S2,39.5,5.2,atendido,ordinaria
TUR089-003039,2025-05-08,S3,6.5,3.5,atendido,preferente
TUR089-003040,2025-05-08,S1,4.9,3.8,atendido,ordinaria
TUR089-003041,2025-05-08,S2,19.6,6.7,atendido,ordinaria
TUR089-003042,2025-05-08,S3,5.9,6.6,atendido,ordinaria
TUR089-003043,2025-05-09,S1,25.7,7.2,atendido,ordinaria
TUR089-003044,2025-05-09,S2,9.8,11.6,atendido,preferente
TUR089-003045,2025-05-09,S3,10.7,,abandono,preferente
TUR089-003046,2025-05-09,S1,9.4,8.4,atendido,ordinaria
TUR089-003047,2025-05-09,S2,9.5,3.9,atendido,ordinaria
TUR089-003048,2025-05-09,S3,3.7,6.7,atendido,preferente
TUR089-003049,2025-05-10,S1,5.6,10.0,atendido,preferente
TUR089-003050,2025-05-10,S2,7.4,17.2,atendido,ordinaria
TUR089-003051,2025-05-10,S3,4.3,6.5,atendido,preferente
TUR089-003052,2025-05-10,S1,8.7,14.8,atendido,preferente
TUR089-003053,2025-05-10,S2,4.8,16.7,atendido,ordinaria
TUR089-003054,2025-05-10,S3,19.0,10.2,atendido,ordinaria
TUR089-003055,2025-05-11,S1,16.3,6.5,atendido,ordinaria
TUR089-003056,2025-05-11,S2,11.1,7.4,atendido,ordinaria
TUR089-003057,2025-05-11,S3,5.9,14.2,atendido,ordinaria
TUR089-003058,2025-05-11,S1,11.8,10.9,atendido,ordinaria
TUR089-003059,2025-05-11,S2,5.2,17.0,atendido,preferente
TUR089-003060,2025-05-11,S3,42.3,16.8,atendido,ordinaria
TUR089-003061,2025-05-12,S1,3.9,9.2,atendido,preferente
TUR089-003062,2025-05-12,S2,15.2,6.5,atendido,ordinaria
TUR089-003063,2025-05-12,S3,9.7,4.7,atendido,ordinaria
TUR089-003064,2025-05-12,S1,6.0,7.9,atendido,preferente
TUR089-003065,2025-05-12,S2,7.4,3.8,atendido,ordinaria
TUR089-003066,2025-05-12,S3,10.1,10.4,atendido,ordinaria
TUR089-003067,2025-05-13,S1,5.9,3.4,atendido,ordinaria
TUR089-003068,2025-05-13,S2,24.6,6.4,atendido,ordinaria
TUR089-003069,2025-05-13,S3,9.4,7.1,atendido,ordinaria
TUR089-003070,2025-05-13,S1,12.8,14.1,atendido,ordinaria
TUR089-003071,2025-05-13,S2,9.6,4.0,atendido,ordinaria
TUR089-003072,2025-05-13,S3,,8.2,atendido,ordinaria
TUR089-003073,2025-05-14,S1,11.4,13.5,atendido,ordinaria
TUR089-003074,2025-05-14,S2,37.0,15.5,atendido,ordinaria
TUR089-003075,2025-05-14,S3,5.5,,abandono,ordinaria
TUR089-003076,2025-05-14,S1,3.9,9.8,atendido,preferente
TUR089-003077,2025-05-14,S2,13.3,8.2,atendido,preferente
TUR089-003078,2025-05-14,S3,17.5,,abandono,ordinaria
TUR089-003079,2025-05-15,S1,4.0,12.6,atendido,ordinaria
TUR089-003080,2025-05-15,S2,6.0,6.2,atendido,preferente
TUR089-003081,2025-05-15,S3,5.2,7.1,atendido,ordinaria
TUR089-003082,2025-05-15,S1,3.9,17.8,atendido,ordinaria
TUR089-003083,2025-05-15,S2,6.4,6.8,atendido,ordinaria
TUR089-003084,2025-05-15,S3,4.6,,abandono,preferente
TUR089-003085,2025-05-15,S1,7.4,10.1,atendido,ordinaria
TUR089-003086,2025-05-16,S2,5.5,17.8,atendido,ordinaria
TUR089-003087,2025-05-16,S3,29.0,,abandono,ordinaria
TUR089-003088,2025-05-16,S1,3.6,5.8,atendido,ordinaria
TUR089-003089,2025-05-16,S2,13.2,6.8,atendido,preferente
TUR089-003090,2025-05-16,S3,5.1,14.2,atendido,ordinaria
TUR089-003091,2025-05-16,S1,6.5,16.8,atendido,ordinaria
TUR089-003092,2025-05-17,S2,9.8,4.4,atendido,ordinaria
TUR089-003093,2025-05-17,S3,5.0,6.4,atendido,ordinaria
TUR089-003094,2025-05-17,S1,5.9,13.5,atendido,ordinaria
TUR089-003095,2025-05-17,S2,17.9,5.0,atendido,preferente
TUR089-003096,2025-05-17,S3,9.2,3.8,atendido,preferente
TUR089-003097,2025-05-17,S1,6.5,7.5,atendido,preferente
TUR089-003098,2025-05-18,S2,11.4,10.3,atendido,preferente
TUR089-003099,2025-05-18,S3,22.7,,abandono,ordinaria
TUR089-003100,2025-05-18,S1,4.3,13.0,atendido,ordinaria
TUR089-003101,2025-05-18,S2,12.4,17.8,atendido,ordinaria
TUR089-003102,2025-05-18,S3,12.4,,abandono,ordinaria
TUR089-003103,2025-05-18,S1,3.0,14.3,atendido,preferente
TUR089-003104,2025-05-19,S2,9.1,7.4,atendido,preferente
TUR089-003105,2025-05-19,S3,12.3,9.9, ATENDIDO ,ordinaria
TUR089-003106,2025-05-19,S1,3.6,3.4,atendido,ordinaria
TUR089-003107,2025-05-19,S2,14.7,8.6,atendido,ordinaria
TUR089-003108,2025-05-19,S3,26.7,16.0,atendido,ordinaria
TUR089-003109,2025-05-19,S1,4.1,15.8,atendido,ordinaria
TUR089-003110,2025-05-20,S2,30.5,,abandono,ordinaria
TUR089-003111,2025-05-20,S3,12.1,7.4,atendido,ordinaria
TUR089-003112,2025-05-20,S1,3.4,4.3,atendido,ordinaria
TUR089-003113,2025-05-20,S2,24.8,4.2,atendido,ordinaria
TUR089-003114,2025-05-20,S3,11.7,6.7,atendido,ordinaria
TUR089-003115,2025-05-20,S1,4.4,3.8,atendido,preferente
TUR089-003116,2025-05-21,S2,13.6,14.4,atendido,ordinaria
TUR089-003117,2025-05-21,S3,23.0,16.9,atendido,ordinaria
TUR089-003118,2025-05-21,S1,5.3,6.7,atendido,ordinaria
TUR089-003119,2025-05-21,S2,27.4,4.1,atendido,ordinaria
TUR089-003120,2025-05-21,S3,18.7,4.8,atendido,ordinaria
TUR089-003121,2025-05-21,S1,4.8,11.5,atendido,preferente
TUR089-003122,2025-05-21,S2,7.8,3.3,atendido,ordinaria
TUR089-003123,2025-05-22,S3,8.9,10.3,atendido,preferente
TUR089-003124,2025-05-22,S1,13.8,,abandono,ordinaria
TUR089-003125,2025-05-22,S2,6.3,6.9,atendido,ordinaria
TUR089-003126,2025-05-22,S3,9.1,16.2,atendido,ordinaria
TUR089-003127,2025-05-22,S1,4.6,3.1,atendido,ordinaria
TUR089-003128,2025-05-22,S2,7.6,5.4,atendido,preferente
TUR089-003129,2025-05-23,S3,5.8,15.8,atendido,ordinaria
TUR089-003130,2025-05-23,S1,12.1,9.3,atendido,preferente
TUR089-003131,2025-05-23,S2,42.6,9.2,atendido,ordinaria
TUR089-003132,2025-05-23,S3,29.9,17.8,atendido,ordinaria
TUR089-003133,2025-05-23,S1,8.1,17.1,atendido,preferente
TUR089-003134,2025-05-23,S2,1.6,12.7,atendido,preferente
TUR089-003135,2025-05-24,S3,5.0,17.5,atendido,preferente
TUR089-003136,2025-05-24,S1,6.2,13.8,atendido,preferente
TUR089-003137,2025-05-24,S2,5.9,6.9,atendido,preferente
TUR089-003138,2025-05-24,S3,17.1,6.6,atendido,preferente
TUR089-003139,2025-05-24,S1,21.6,9.4,atendido,ordinaria
TUR089-003140,2025-05-24,S2,14.0,10.5,atendido,ordinaria
TUR089-003141,2025-05-25,S3,11.0,11.5,atendido,ordinaria
TUR089-003142,2025-05-25,S1,1.0,17.2,atendido,preferente
TUR089-003143,2025-05-25,S2,5.7,16.3,atendido,preferente
TUR089-003144,2025-05-25,S3,3.9,11.1,atendido,preferente
TUR089-003145,2025-05-25,S1,12.1,9.5,atendido,ordinaria
TUR089-003146,2025-05-25,S2,11.5,,abandono,ordinaria
TUR089-003147,2025-05-26,S3,20.4,7.4,atendido,preferente
TUR089-003148,2025-05-26,S1,5.9,14.2,atendido,ordinaria
TUR089-003149,2025-05-26,S2,9.9,13.9,atendido,preferente
TUR089-003150,2025-05-26,S3,7.5,,abandono,ordinaria
TUR089-003151,2025-05-26,S1,11.6,13.4,atendido,ordinaria
TUR089-003152,2025-05-26,S2,42.3,17.0,atendido,ordinaria
TUR089-003153,2025-05-27,S3,8.4,5.3,atendido,preferente
TUR089-003154,2025-05-27,S1,3.1,15.4,atendido,ordinaria
TUR089-003155,2025-05-27,S2,,13.2,atendido,ordinaria
TUR089-003156,2025-05-27,S3,53.7,,abandono,ordinaria
TUR089-003157,2025-05-27,S1,5.1,6.3,atendido,ordinaria
TUR089-003158,2025-05-27,S2,26.7,16.6,atendido,ordinaria
TUR089-003159,2025-05-27,S3,8.1,7.7,atendido,preferente
TUR089-003160,2025-05-28,S1,11.0,13.8,atendido,preferente
TUR089-003161,2025-05-28,S2,17.0,5.6,atendido,ordinaria
TUR089-003162,2025-05-28,S3,10.6,17.5,atendido,preferente
TUR089-003163,2025-05-28,S1,12.6,16.0,atendido,ordinaria
TUR089-003164,2025-05-28,S2,7.3,13.3,atendido,ordinaria
TUR089-003165,2025-05-28,S3,7.6,4.8,atendido,preferente
TUR089-003166,2025-05-29,S1,"30,1",17.4,atendido,ordinaria
TUR089-003167,2025-05-29,S2,11.8,15.5,atendido,preferente
TUR089-003168,2025-05-29,S3,10.7,15.3,atendido,ordinaria
TUR089-003169,2025-05-29,S1,8.5,6.7,atendido,ordinaria
TUR089-003170,2025-05-29,S2,15.7,3.4,atendido,preferente
TUR089-003171,2025-05-29,S3,7.3,,abandono,preferente
TUR089-003172,2025-05-30,S1,14.8,12.4,atendido,ordinaria
TUR089-003173,2025-05-30,S2,8.5,10.9,atendido,ordinaria
TUR089-003174,2025-05-30,S3,18.2,14.7,atendido,preferente
TUR089-003175,2025-05-30,S1,12.3,13.9,atendido,ordinaria
TUR089-003176,2025-05-30,S2,19.2,4.5,atendido,ordinaria
TUR089-003177,2025-05-30,S3,9.7,17.1,atendido,preferente
TUR089-003178,2025-05-31,S1,6.7,3.7,atendido,ordinaria
TUR089-003179,2025-05-31,S2,6.4,10.6,atendido,ordinaria
TUR089-003180,2025-05-31,S3,32.1,12.1,atendido,ordinaria
TUR089-003181,2025-05-31,S1,3.8,6.3,atendido,ordinaria
